 ,Min1,Max1,X1,Y1,Min2,Max2,X2,Y2,Min3,Max3,X3,Y3,Min4,Max4,X4,Y4,Min5,Max5,X5,Y5,Min6,Max6,X6,Y6,Min7,Max7,X7,Y7,Min8,Max8,X8,Y8,Min9,Max9,X9,Y9,Min10,Max10,X10,Y10,Min11,Max11,X11,Y11,Min12,Max12,X12,Y12,Min13,Max13,X13,Y13,Min14,Max14,X14,Y14,Min15,Max15,X15,Y15,Min16,Max16,X16,Y16,Min17,Max17,X17,Y17,Min18,Max18,X18,Y18,Min19,Max19,X19,Y19,Min20,Max20,X20,Y20,Min21,Max21,X21,Y21,Min22,Max22,X22,Y22,Min23,Max23,X23,Y23,Min24,Max24,X24,Y24,Min25,Max25,X25,Y25,Min26,Max26,X26,Y26,Min27,Max27,X27,Y27,Min28,Max28,X28,Y28,Min29,Max29,X29,Y29,Min30,Max30,X30,Y30,Min31,Max31,X31,Y31,Min32,Max32,X32,Y32,Min33,Max33,X33,Y33,Min34,Max34,X34,Y34
64,0,0,40.801,70.402,0,7,39.921,62.241,0,0,41.281,54.721,0,0,41.121,53.921,0,0,41.201,48.881,0,0,40.641,50.721,0,0,40.881,45.761,0,0,42.961,46.001,0,0,42.801,49.921,0,0,41.761,42.001,0,0,43.441,40.401,0,0,41.841,38.561,0,0,40.881,33.761,0,0,42.721,36.481,0,0,41.201,30.081,0,0,40.481,29.841,0,0,42.161,28.001,0,0,43.441,25.921,0,0,42.161,26.321,0,0,42.321,23.921,0,0,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,0,39.921,71.522
65,0,0,40.801,70.402,0,1,39.921,62.241,0,0,41.281,54.721,0,0,41.121,53.921,0,0,41.201,48.881,0,0,40.641,50.721,0,0,40.881,45.761,0,0,42.961,46.001,0,0,42.801,49.921,0,0,41.761,42.001,0,0,43.441,40.401,0,0,41.841,38.561,0,0,40.881,33.761,0,0,42.721,36.481,0,0,41.201,30.081,0,0,40.481,29.841,0,0,42.161,28.001,0,0,43.441,25.921,0,0,42.161,26.321,0,0,42.321,23.921,0,0,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,0,39.921,71.522
66,0,1,40.801,70.402,0,0,39.921,62.241,0,0,41.281,54.721,0,0,41.121,53.921,0,0,41.201,48.881,0,0,40.641,50.721,0,0,40.881,45.761,0,0,42.961,46.001,0,0,42.801,49.921,0,0,41.761,42.001,0,0,43.441,40.401,0,0,41.841,38.561,0,0,40.881,33.761,0,0,42.721,36.481,0,0,41.201,30.081,0,0,40.481,29.841,0,0,42.161,28.001,0,0,43.441,25.921,0,0,42.161,26.321,0,0,42.321,23.921,0,0,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,0,39.921,71.522
67,0,18,40.801,70.402,0,0,39.921,62.241,0,0,41.281,54.721,0,0,41.121,53.921,0,0,41.201,48.881,0,0,40.641,50.721,0,0,40.881,45.761,0,0,42.961,46.001,0,0,42.801,49.921,0,0,41.761,42.001,0,0,43.441,40.401,0,0,41.841,38.561,0,0,40.881,33.761,0,0,42.721,36.481,0,0,41.201,30.081,0,0,40.481,29.841,0,0,42.161,28.001,0,0,43.441,25.921,0,0,42.161,26.321,0,0,42.321,23.921,0,0,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,0,39.921,71.522
68,0,18,40.801,70.402,0,0,39.921,62.241,0,0,41.281,54.721,0,0,41.121,53.921,0,0,41.201,48.881,0,0,40.641,50.721,0,0,40.881,45.761,0,0,42.961,46.001,0,0,42.801,49.921,0,0,41.761,42.001,0,0,43.441,40.401,0,0,41.841,38.561,0,0,40.881,33.761,0,0,42.721,36.481,0,0,41.201,30.081,0,0,40.481,29.841,0,0,42.161,28.001,0,0,43.441,25.921,0,0,42.161,26.321,0,0,42.321,23.921,0,0,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,0,39.921,71.522
69,0,17,40.801,70.402,0,0,39.921,62.241,0,0,41.281,54.721,0,0,41.121,53.921,0,0,41.201,48.881,0,0,40.641,50.721,0,0,40.881,45.761,0,0,42.961,46.001,0,0,42.801,49.921,0,0,41.761,42.001,0,0,43.441,40.401,0,0,41.841,38.561,0,0,40.881,33.761,0,0,42.721,36.481,0,0,41.201,30.081,0,0,40.481,29.841,0,0,42.161,28.001,0,0,43.441,25.921,0,0,42.161,26.321,0,0,42.321,23.921,0,0,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,1,39.921,71.522
70,0,13,40.801,70.402,0,0,39.921,62.241,0,0,41.281,54.721,0,0,41.121,53.921,0,0,41.201,48.881,0,0,40.641,50.721,0,0,40.881,45.761,0,0,42.961,46.001,0,0,42.801,49.921,0,0,41.761,42.001,0,0,43.441,40.401,0,0,41.841,38.561,0,0,40.881,33.761,0,0,42.721,36.481,0,0,41.201,30.081,0,0,40.481,29.841,0,0,42.161,28.001,0,0,43.441,25.921,0,0,42.161,26.321,0,0,42.321,23.921,0,0,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,1,39.921,71.522
71,0,2,40.801,70.402,0,0,39.921,62.241,0,0,41.281,54.721,0,0,41.121,53.921,0,0,41.201,48.881,0,0,40.641,50.721,0,0,40.881,45.761,0,0,42.961,46.001,0,0,42.801,49.921,0,0,41.761,42.001,0,0,43.441,40.401,0,0,41.841,38.561,0,0,40.881,33.761,0,0,42.721,36.481,0,0,41.201,30.081,0,0,40.481,29.841,0,0,42.161,28.001,0,0,43.441,25.921,0,0,42.161,26.321,0,0,42.321,23.921,0,0,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,23,39.921,71.522
72,0,3,40.801,70.402,0,0,39.921,62.241,0,0,41.281,54.721,0,0,41.121,53.921,0,0,41.201,48.881,0,0,40.641,50.721,0,0,40.881,45.761,0,0,42.961,46.001,0,0,42.801,49.921,0,0,41.761,42.001,0,0,43.441,40.401,0,0,41.841,38.561,0,0,40.881,33.761,0,0,42.721,36.481,0,0,41.201,30.081,0,0,40.481,29.841,0,0,42.161,28.001,0,0,43.441,25.921,0,0,42.161,26.321,0,0,42.321,23.921,0,0,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,29,39.921,71.522
73,0,3,40.801,70.402,0,0,39.921,62.241,0,0,41.281,54.721,0,0,41.121,53.921,0,0,41.201,48.881,0,0,40.641,50.721,0,0,40.881,45.761,0,0,42.961,46.001,0,0,42.801,49.921,0,0,41.761,42.001,0,0,43.441,40.401,0,0,41.841,38.561,0,0,40.881,33.761,0,0,42.721,36.481,0,0,41.201,30.081,0,0,40.481,29.841,0,0,42.161,28.001,0,0,43.441,25.921,0,0,42.161,26.321,0,0,42.321,23.921,0,0,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,21,39.921,71.522
74,0,2,40.801,70.402,0,0,39.921,62.241,0,0,41.281,54.721,0,0,41.121,53.921,0,0,41.201,48.881,0,0,40.641,50.721,0,0,40.881,45.761,0,0,42.961,46.001,0,0,42.801,49.921,0,0,41.761,42.001,0,0,43.441,40.401,0,0,41.841,38.561,0,0,40.881,33.761,0,0,42.721,36.481,0,0,41.201,30.081,0,0,40.481,29.841,0,0,42.161,28.001,0,0,43.441,25.921,0,0,42.161,26.321,0,0,42.321,23.921,0,0,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,8,39.921,71.522
75,0,0,40.801,70.402,0,0,39.921,62.241,0,0,41.281,54.721,0,0,41.121,53.921,0,0,41.201,48.881,0,0,40.641,50.721,0,0,40.881,45.761,0,0,42.961,46.001,0,0,42.801,49.921,0,0,41.761,42.001,0,0,43.441,40.401,0,0,41.841,38.561,0,0,40.881,33.761,0,0,42.721,36.481,0,0,41.201,30.081,0,0,40.481,29.841,0,0,42.161,28.001,0,0,43.441,25.921,0,0,42.161,26.321,0,0,42.321,23.921,0,0,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,0,39.921,71.522
76,0,1,40.801,70.402,0,0,39.921,62.241,0,0,41.281,54.721,0,0,41.121,53.921,0,0,41.201,48.881,0,0,40.641,50.721,0,0,40.881,45.761,0,0,42.961,46.001,0,0,42.801,49.921,0,0,41.761,42.001,0,0,43.441,40.401,0,0,41.841,38.561,0,0,40.881,33.761,0,0,42.721,36.481,0,0,41.201,30.081,0,0,40.481,29.841,0,0,42.161,28.001,0,0,43.441,25.921,0,0,42.161,26.321,0,0,42.321,23.921,0,0,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,0,39.921,71.522
77,0,3,40.801,70.402,0,0,39.921,62.241,0,0,41.281,54.721,0,0,41.121,53.921,0,0,41.201,48.881,0,0,40.641,50.721,0,0,40.881,45.761,0,0,42.961,46.001,0,0,42.801,49.921,0,0,41.761,42.001,0,0,43.441,40.401,0,0,41.841,38.561,0,0,40.881,33.761,0,0,42.721,36.481,0,0,41.201,30.081,0,0,40.481,29.841,0,0,42.161,28.001,0,0,43.441,25.921,0,0,42.161,26.321,0,0,42.321,23.921,0,0,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,2,39.921,71.522
78,0,3,40.801,70.402,0,0,39.921,62.241,0,0,41.281,54.721,0,0,41.121,53.921,0,0,41.201,48.881,0,0,40.641,50.721,0,0,40.881,45.761,0,0,42.961,46.001,0,0,42.801,49.921,0,0,41.761,42.001,0,0,43.441,40.401,0,0,41.841,38.561,0,0,40.881,33.761,0,0,42.721,36.481,0,0,41.201,30.081,0,0,40.481,29.841,0,0,42.161,28.001,0,0,43.441,25.921,0,0,42.161,26.321,0,0,42.321,23.921,0,0,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,2,39.921,71.522
79,0,0,40.801,70.402,0,0,39.921,62.241,0,0,41.281,54.721,0,0,41.121,53.921,0,0,41.201,48.881,0,0,40.641,50.721,0,0,40.881,45.761,0,0,42.961,46.001,0,0,42.801,49.921,0,0,41.761,42.001,0,0,43.441,40.401,0,0,41.841,38.561,0,0,40.881,33.761,0,0,42.721,36.481,0,0,41.201,30.081,0,0,40.481,29.841,0,0,42.161,28.001,0,0,43.441,25.921,0,0,42.161,26.321,0,0,42.321,23.921,0,0,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,0,39.921,71.522
80,0,0,40.801,70.402,0,0,39.921,62.241,0,0,41.281,54.721,0,0,41.121,53.921,0,0,41.201,48.881,0,0,40.641,50.721,0,0,40.881,45.761,0,0,42.961,46.001,0,0,42.801,49.921,0,0,41.761,42.001,0,0,43.441,40.401,0,0,41.841,38.561,0,0,40.881,33.761,0,0,42.721,36.481,0,0,41.201,30.081,0,0,40.481,29.841,0,0,42.161,28.001,0,0,43.441,25.921,0,0,42.161,26.321,0,0,42.321,23.921,0,0,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,0,39.921,71.522
81,0,0,40.801,70.402,0,0,39.921,62.241,0,0,41.281,54.721,0,0,41.121,53.921,0,0,41.201,48.881,0,0,40.641,50.721,0,0,40.881,45.761,0,0,42.961,46.001,0,0,42.801,49.921,0,0,41.761,42.001,0,0,43.441,40.401,0,0,41.841,38.561,0,0,40.881,33.761,0,0,42.721,36.481,0,0,41.201,30.081,0,0,40.481,29.841,0,0,42.161,28.001,0,0,43.441,25.921,0,0,42.161,26.321,0,0,42.321,23.921,0,0,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,0,39.921,71.522
82,0,0,40.801,70.402,0,0,39.921,62.241,0,0,41.281,54.721,0,0,41.121,53.921,0,0,41.201,48.881,0,0,40.641,50.721,0,0,40.881,45.761,0,0,42.961,46.001,0,0,42.801,49.921,0,0,41.761,42.001,0,0,43.441,40.401,0,0,41.841,38.561,0,0,40.881,33.761,0,0,42.721,36.481,0,0,41.201,30.081,0,0,40.481,29.841,0,0,42.161,28.001,0,0,43.441,25.921,0,0,42.161,26.321,0,0,42.321,23.921,0,0,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,0,39.921,71.522
83,0,0,40.801,70.402,0,0,39.921,62.241,0,0,41.281,54.721,0,0,41.121,53.921,0,0,41.201,48.881,0,0,40.641,50.721,0,0,40.881,45.761,0,0,42.961,46.001,0,0,42.801,49.921,0,0,41.761,42.001,0,0,43.441,40.401,0,0,41.841,38.561,0,0,40.881,33.761,0,0,42.721,36.481,0,0,41.201,30.081,0,0,40.481,29.841,0,0,42.161,28.001,0,0,43.441,25.921,0,0,42.161,26.321,0,0,42.321,23.921,0,0,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,0,39.921,71.522
84,0,0,40.801,70.402,0,0,39.921,62.241,0,0,41.281,54.721,0,0,41.121,53.921,0,0,41.201,48.881,0,0,40.641,50.721,0,0,40.881,45.761,0,0,42.961,46.001,0,0,42.801,49.921,0,0,41.761,42.001,0,0,43.441,40.401,0,0,41.841,38.561,0,0,40.881,33.761,0,0,42.721,36.481,0,0,41.201,30.081,0,0,40.481,29.841,0,0,42.161,28.001,0,0,43.441,25.921,0,0,42.161,26.321,0,0,42.321,23.921,0,0,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,0,39.921,71.522
85,0,0,40.801,70.402,0,0,39.921,62.241,0,0,41.281,54.721,0,0,41.121,53.921,0,0,41.201,48.881,0,0,40.641,50.721,0,0,40.881,45.761,0,0,42.961,46.001,0,0,42.801,49.921,0,0,41.761,42.001,0,0,43.441,40.401,0,0,41.841,38.561,0,0,40.881,33.761,0,0,42.721,36.481,0,0,41.201,30.081,0,0,40.481,29.841,0,0,42.161,28.001,0,0,43.441,25.921,0,0,42.161,26.321,0,0,42.321,23.921,0,0,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,0,39.921,71.522
86,0,0,40.801,70.402,0,0,39.921,62.241,0,0,41.281,54.721,0,0,41.121,53.921,0,0,41.201,48.881,0,0,40.641,50.721,0,0,40.881,45.761,0,0,42.961,46.001,0,0,42.801,49.921,0,0,41.761,42.001,0,0,43.441,40.401,0,0,41.841,38.561,0,0,40.881,33.761,0,0,42.721,36.481,0,0,41.201,30.081,0,0,40.481,29.841,0,0,42.161,28.001,0,0,43.441,25.921,0,0,42.161,26.321,0,0,42.321,23.921,0,0,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,0,39.921,71.522
87,0,0,40.801,70.402,0,0,39.921,62.241,0,0,41.281,54.721,0,0,41.121,53.921,0,0,41.201,48.881,0,0,40.641,50.721,0,0,40.881,45.761,0,0,42.961,46.001,0,0,42.801,49.921,0,0,41.761,42.001,0,0,43.441,40.401,0,0,41.841,38.561,0,0,40.881,33.761,0,0,42.721,36.481,0,0,41.201,30.081,0,0,40.481,29.841,0,0,42.161,28.001,0,0,43.441,25.921,0,0,42.161,26.321,0,0,42.321,23.921,0,0,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,0,39.921,71.522
88,0,0,40.801,70.402,0,0,39.921,62.241,0,0,41.281,54.721,0,0,41.121,53.921,0,0,41.201,48.881,0,0,40.641,50.721,0,0,40.881,45.761,0,0,42.961,46.001,0,0,42.801,49.921,0,0,41.761,42.001,0,0,43.441,40.401,0,0,41.841,38.561,0,0,40.881,33.761,0,0,42.721,36.481,0,0,41.201,30.081,0,0,40.481,29.841,0,0,42.161,28.001,0,0,43.441,25.921,0,0,42.161,26.321,0,0,42.321,23.921,0,0,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,0,39.921,71.522
89,0,0,40.801,70.402,0,0,39.921,62.241,0,0,41.281,54.721,0,0,41.121,53.921,0,0,41.201,48.881,0,0,40.641,50.721,0,0,40.881,45.761,0,0,42.961,46.001,0,0,42.801,49.921,0,0,41.761,42.001,0,0,43.441,40.401,0,0,41.841,38.561,0,0,40.881,33.761,0,0,42.721,36.481,0,0,41.201,30.081,0,0,40.481,29.841,0,0,42.161,28.001,0,0,43.441,25.921,0,0,42.161,26.321,0,0,42.321,23.921,0,0,40.721,23.681,0,0,41.761,20.400,0,0,41.601,21.681,0,0,43.761,21.040,0,0,43.041,15.680,0,0,42.721,16.800,0,0,42.081,13.680,0,0,43.521,13.680,0,0,45.841,12.880,0,0,44.481,10.320,0,0,45.441,8.720,0,0,45.601,11.440,0,0,42.081,15.360,0,0,39.921,71.522
